,AUD,BDT,BND,BRL,CAD,CHF,CNY,CZK,DKK,EGP,EUR,GBP,HKD,IDR,ILS,INR,JPY,KES,KHR,KRW,KWD,LAK,LKR,MYR,NOK,NPR,NZD,PHP,PKR,RSD,RUB,SAR,SEK,SGD,THB,USD,VND,ZAR
2017-02-24,1046.0,16.967,958.76,440.37,1036.6,1348.5,197.64,53.02,192.72,86.147,1433.8,1700.7,175.23,10.182,367.14,20.306,1199.6,13.128,33.811,119.15,4452.4,16.583,8.9398,305.1,162.59,12.694,975.4,27.052,12.977,11.566,23.567,362.65,151.34,958.76,38.841,1360.0,5.9622,103.83
2017-02-25,1046.0,16.967,958.76,440.37,1036.6,1348.5,197.64,53.02,192.72,86.147,1433.8,1700.7,175.23,10.182,367.14,20.306,1199.6,13.128,33.811,119.15,4452.4,16.583,8.9398,305.1,162.59,12.694,975.4,27.052,12.977,11.566,23.567,362.65,151.34,958.76,38.841,1360.0,5.9622,103.83
2017-02-26,1046.0,16.967,958.76,440.37,1036.6,1348.5,197.64,53.02,192.72,86.147,1433.8,1700.7,175.23,10.182,367.14,20.306,1199.6,13.128,33.811,119.15,4452.4,16.583,8.9398,305.1,162.59,12.694,975.4,27.052,12.977,11.566,23.567,362.65,151.34,958.76,38.841,1360.0,5.9622,103.83
2017-02-27,1049.1,16.963,958.69,437.21,1039.3,1353.1,197.9,53.168,193.2,86.054,1441.1,1707.1,175.26,10.203,368.37,20.393,1206.6,13.132,33.613,120.27,4458.3,16.579,8.8822,306.03,162.33,12.704,974.04,27.084,12.977,11.589,23.26,362.64,150.49,968.01,38.924,1360.0,5.9341,105.0
2017-02-28,1043.2,17.001,967.63,437.21,1031.0,1347.0,197.94,53.174,193.2,86.067,1438.9,1690.8,175.23,10.193,368.42,20.39,1206.2,13.132,33.613,119.9,4458.3,16.579,8.8822,306.48,162.33,12.704,976.87,27.095,12.979,11.589,23.255,362.64,150.49,967.7,39.013,1360.0,5.9341,105.0
2017-03-01,1039.6,17.025,965.29,436.34,1021.5,1353.5,197.59,53.129,193.15,85.367,1435.3,1679.6,174.82,10.178,368.99,20.34,1199.5,13.121,33.718,119.21,4440.4,16.543,8.9216,305.29,162.25,12.694,971.89,27.048,12.947,11.589,23.394,361.85,150.22,968.01,38.816,1357.0,5.9529,104.77
2017-03-02,1039.6,17.025,965.29,436.34,1021.5,1353.5,197.59,53.129,193.15,85.367,1435.3,1679.6,174.82,10.178,368.99,20.34,1199.5,13.121,33.718,119.21,4440.4,16.543,8.9216,305.29,162.25,12.694,971.89,27.048,12.947,11.589,23.394,361.85,150.22,968.01,38.816,1357.0,5.9529,104.77
2017-03-03,1027.2,16.966,960.71,436.77,1013.9,1340.0,196.96,52.914,192.65,84.971,1426.9,1664.9,174.8,10.158,371.7,20.319,1187.7,13.197,33.733,118.14,4439.8,16.539,8.9588,304.91,161.46,12.679,958.33,26.92,12.95,11.572,23.275,361.85,150.0,960.91,38.738,1357.0,5.9557,103.69
2017-03-04,1027.2,16.966,960.71,436.77,1013.9,1340.0,196.96,52.914,192.65,84.971,1426.9,1664.9,174.8,10.158,371.7,20.319,1187.7,13.197,33.733,118.14,4439.8,16.539,8.9588,304.91,161.46,12.679,958.33,26.92,12.95,11.572,23.275,361.85,150.0,960.91,38.738,1357.0,5.9557,103.69
2017-03-05,1027.2,16.966,960.71,436.77,1013.9,1340.0,196.96,52.914,192.65,84.971,1426.9,1664.9,174.8,10.158,371.7,20.319,1187.7,13.197,33.733,118.14,4439.8,16.539,8.9588,304.91,161.46,12.679,958.33,26.92,12.95,11.572,23.275,361.85,150.0,960.91,38.738,1357.0,5.9557,103.69
2017-03-06,1030.8,16.968,959.42,435.24,1014.4,1346.7,196.75,53.34,193.9,84.053,1441.5,1668.6,174.8,10.156,367.07,20.321,1189.9,13.298,34.137,117.76,4441.2,16.545,9.0434,304.64,161.13,12.793,955.6,26.991,12.95,11.635,23.292,361.85,151.12,962.45,38.738,1357.0,5.9881,104.18
2017-03-07,1029.7,16.921,960.44,435.24,1012.3,1340.4,196.74,53.34,193.9,84.044,1441.5,1661.0,174.77,10.165,367.07,20.353,1190.0,13.298,34.137,117.41,4441.2,16.541,9.0438,304.91,161.13,12.793,949.08,26.961,12.951,11.635,23.292,361.85,151.12,960.47,38.683,1357.0,5.9881,104.17
2017-03-08,1030.5,16.908,962.21,435.25,1012.1,1339.6,196.6,53.228,193.51,82.19,1434.5,1656.9,174.77,10.167,368.08,20.368,1191.7,13.222,33.998,118.19,4441.8,16.541,8.996,305.12,160.55,12.752,944.33,26.949,12.949,11.625,23.315,361.81,150.88,962.27,38.672,1357.0,5.9677,104.3
2017-03-09,1023.9,17.005,958.69,434.44,1008.0,1339.7,196.73,53.237,193.54,78.822,1433.3,1654.6,175.19,10.187,369.92,20.37,1187.5,13.253,33.873,117.67,4449.0,16.573,8.9829,305.1,160.5,12.746,957.71,26.968,12.986,11.625,23.38,362.64,150.93,958.73,38.527,1360.0,5.9678,104.75
2017-03-10,1022.9,16.983,958.14,434.59,1008.4,1346.0,197.07,53.214,193.46,77.244,1442.1,1655.8,175.39,10.174,369.86,20.423,1183.1,13.278,34.019,117.54,4455.9,16.602,8.9948,305.35,160.64,12.765,939.25,27.086,12.994,11.616,23.326,363.17,150.95,958.58,38.458,1362.0,5.9793,104.56
2017-03-11,1022.9,16.983,958.14,434.59,1008.4,1346.0,197.07,53.214,193.46,77.244,1442.1,1655.8,175.39,10.174,369.86,20.423,1183.1,13.278,34.019,117.54,4455.9,16.602,8.9948,305.35,160.64,12.765,939.25,27.086,12.994,11.616,23.326,363.17,150.95,958.58,38.458,1362.0,5.9793,104.56
2017-03-12,1022.9,16.983,958.14,434.59,1008.4,1346.0,197.07,53.214,193.46,77.244,1442.1,1655.8,175.39,10.174,369.86,20.423,1183.1,13.278,34.019,117.54,4455.9,16.602,8.9948,305.35,160.64,12.765,939.25,27.086,12.994,11.616,23.326,363.17,150.95,958.58,38.458,1362.0,5.9793,104.56
2017-03-13,1027.0,16.977,964.93,433.84,1011.3,1347.2,197.12,53.808,195.56,77.632,1453.5,1656.5,175.41,10.185,370.7,20.464,1186.9,13.281,34.05,118.56,4454.2,16.61,9.0474,305.96,158.33,12.855,942.85,27.1,12.994,11.754,23.11,363.18,151.18,964.49,38.529,1362.0,6.0117,103.34
2017-03-14,1030.5,16.942,960.1,433.75,1012.6,1352.1,196.98,53.805,195.57,77.62,1451.1,1662.2,175.4,10.203,370.69,20.58,1185.8,13.281,34.05,118.61,4454.2,16.606,9.0474,306.24,158.35,12.855,941.97,27.05,12.994,11.754,23.109,363.18,151.19,963.05,38.595,1362.0,6.0117,103.32
2017-03-15,1029.4,16.963,962.75,433.16,1010.2,1349.5,196.96,53.822,195.65,77.084,1444.7,1655.8,175.34,10.186,371.58,20.704,1186.8,13.276,34.104,118.49,4457.8,16.602,9.0506,306.24,158.85,12.878,943.47,27.069,12.993,11.737,23.085,363.18,151.79,962.17,38.584,1362.0,6.0045,103.66
2017-03-16,1047.0,16.973,970.57,431.23,1023.9,1362.1,196.97,53.636,194.95,76.172,1462.5,1672.7,175.39,10.191,371.51,20.753,1202.0,13.258,34.031,120.19,4457.0,16.608,8.9773,307.28,158.61,12.892,957.47,27.183,12.996,11.694,23.06,363.19,152.26,971.12,38.815,1362.0,5.9768,103.52
2017-03-17,1045.2,17.101,971.12,431.24,1022.5,1367.0,197.45,53.59,194.79,75.162,1466.5,1682.9,175.44,10.203,372.48,20.831,1201.2,13.243,33.921,120.49,4457.2,16.61,8.9552,307.03,158.52,12.939,951.08,27.223,13.002,11.684,23.067,363.19,151.96,971.23,38.981,1362.0,5.9744,104.2
2017-03-18,1045.2,17.101,971.12,431.24,1022.5,1367.0,197.45,53.59,194.79,75.162,1466.5,1682.9,175.44,10.203,372.48,20.831,1201.2,13.243,33.921,120.49,4457.2,16.61,8.9552,307.03,158.52,12.939,951.08,27.223,13.002,11.684,23.067,363.19,151.96,971.23,38.981,1362.0,5.9744,104.2
2017-03-19,1045.2,17.101,971.12,431.24,1022.5,1367.0,197.45,53.59,194.79,75.162,1466.5,1682.9,175.44,10.203,372.48,20.831,1201.2,13.243,33.921,120.49,4457.2,16.61,8.9552,307.03,158.52,12.939,951.08,27.223,13.002,11.684,23.067,363.19,151.96,971.23,38.981,1362.0,5.9744,104.2
2017-03-20,1049.2,17.014,971.95,440.57,1021.8,1366.2,197.29,54.128,196.71,75.456,1464.9,1687.5,175.45,10.215,375.3,20.802,1208.3,13.217,34.15,120.5,4469.2,16.606,8.9441,307.07,160.71,13.011,957.2,27.126,12.996,11.798,23.803,363.19,154.15,972.41,39.138,1362.0,5.9798,106.98
2017-03-21,1053.0,16.951,975.02,440.5,1022.1,1365.9,197.15,54.128,196.71,75.456,1465.4,1686.2,175.38,10.23,375.28,20.843,1212.0,13.217,34.15,122.02,4469.2,16.606,8.9441,307.8,160.71,13.011,961.32,27.187,12.992,11.798,23.803,363.19,154.15,975.09,39.285,1362.0,5.9798,106.98
2017-03-22,1045.2,16.982,974.74,441.04,1019.3,1369.8,197.77,54.198,196.98,75.038,1472.7,1699.8,175.39,10.226,374.94,20.843,1220.0,13.217,34.156,121.22,4466.4,16.61,8.929,307.28,160.88,13.028,958.01,27.143,12.99,11.81,23.736,363.19,154.36,974.14,39.183,1362.0,5.9954,107.44
2017-03-23,1042.7,16.961,973.27,442.91,1021.8,1372.0,197.88,54.348,197.51,74.935,1468.8,1698.6,175.35,10.218,375.84,20.808,1221.7,13.206,34.1,121.59,4466.6,16.606,8.9714,307.62,160.98,13.03,958.08,27.111,13.002,11.852,23.744,363.19,154.74,972.44,39.353,1362.0,5.9795,107.82
2017-03-24,1039.3,16.958,972.72,440.77,1019.6,1369.2,197.79,54.441,197.8,75.084,1466.5,1701.5,175.35,10.222,373.98,20.808,1223.4,13.223,34.048,121.35,4469.5,16.602,8.9703,307.52,160.6,13.021,957.47,27.02,13.001,11.87,23.566,363.19,154.65,972.44,39.313,1362.0,5.9879,107.74
2017-03-25,1039.3,16.958,972.72,440.77,1019.6,1369.2,197.79,54.441,197.8,75.084,1466.5,1701.5,175.35,10.222,373.98,20.808,1223.4,13.223,34.048,121.35,4469.5,16.602,8.9703,307.52,160.6,13.021,957.47,27.02,13.001,11.87,23.566,363.19,154.65,972.44,39.313,1362.0,5.9879,107.74
2017-03-26,1039.3,16.958,972.72,440.77,1019.6,1369.2,197.79,54.441,197.8,75.084,1466.5,1701.5,175.35,10.222,373.98,20.808,1223.4,13.223,34.048,121.35,4469.5,16.602,8.9703,307.52,160.6,13.021,957.47,27.02,13.001,11.87,23.566,363.19,154.65,972.44,39.313,1362.0,5.9879,107.74
2017-03-27,1039.3,16.958,972.72,440.77,1019.6,1369.2,197.79,54.441,197.8,75.084,1466.5,1701.5,175.35,10.222,373.98,20.808,1223.4,13.223,34.048,121.35,4469.5,16.602,8.9703,307.52,160.6,13.021,957.47,27.02,13.001,11.87,23.566,363.19,154.65,972.44,39.313,1362.0,5.9879,107.74
2017-03-28,1038.0,16.956,971.75,438.22,1017.7,1382.7,198.17,54.427,197.73,75.513,1479.2,1710.8,175.36,10.233,374.74,20.956,1230.7,13.241,34.114,122.65,4475.9,16.61,8.9694,308.32,160.34,13.007,959.26,27.15,12.996,11.867,23.915,363.18,154.53,976.83,39.57,1362.0,5.973,109.5
2017-03-29,1039.7,16.961,977.11,437.04,1017.7,1379.0,197.96,54.746,198.85,75.275,1472.4,1695.7,175.34,10.232,375.88,20.939,1225.8,13.263,34.336,122.27,4473.3,16.604,8.986,308.25,160.96,13.076,954.35,27.151,12.993,11.937,23.91,363.19,155.16,975.12,39.507,1362.0,6.0017,108.47
2017-03-30,1044.9,16.956,974.67,435.17,1021.5,1366.2,197.68,54.703,198.67,74.799,1466.5,1694.2,175.31,10.231,376.92,20.998,1223.1,13.238,34.089,122.31,4474.3,16.598,8.9628,308.25,160.24,13.073,957.67,27.107,12.995,11.925,23.913,363.19,154.95,976.62,39.547,1362.0,5.9842,105.77
2017-03-31,1041.7,16.973,974.46,434.72,1020.9,1361.3,197.7,54.371,197.46,74.791,1455.4,1700.0,175.27,10.228,376.29,20.999,1216.9,13.22,34.028,121.67,4471.6,16.592,8.943,307.97,159.79,13.065,953.38,27.112,12.995,11.857,23.943,363.18,153.77,974.49,39.501,1362.0,5.9757,104.57
2017-04-01,1041.7,16.973,974.46,434.72,1020.9,1361.3,197.7,54.371,197.46,74.791,1455.4,1700.0,175.27,10.228,376.29,20.999,1216.9,13.22,34.028,121.67,4471.6,16.592,8.943,307.97,159.79,13.065,953.38,27.112,12.995,11.857,23.943,363.18,153.77,974.49,39.501,1362.0,5.9757,104.57
2017-04-02,1041.7,16.973,974.46,434.72,1020.9,1361.3,197.7,54.371,197.46,74.791,1455.4,1700.0,175.27,10.228,376.29,20.999,1216.9,13.22,34.028,121.67,4471.6,16.592,8.943,307.97,159.79,13.065,953.38,27.112,12.995,11.857,23.943,363.18,153.77,974.49,39.501,1362.0,5.9757,104.57
2017-04-03,1039.6,16.956,975.44,436.23,1023.3,1360.0,197.76,53.684,195.07,75.468,1454.0,1708.2,175.27,10.223,375.13,20.999,1223.8,13.226,33.934,122.32,4467.7,16.592,8.9414,307.73,158.57,13.079,955.45,27.129,12.995,11.733,24.215,363.17,151.86,975.71,39.72,1362.0,5.9709,101.48
2017-04-04,1032.5,16.921,973.86,435.58,1015.6,1358.1,197.47,53.605,194.78,75.422,1451.1,1698.8,175.0,10.208,374.58,20.928,1228.0,13.206,34.017,121.61,4466.7,16.567,8.9283,307.17,158.34,13.06,952.81,27.074,12.976,11.716,24.174,362.64,151.64,973.93,39.569,1360.0,5.9622,101.33
2017-04-05,1027.6,16.902,791.32,435.23,1013.6,1355.6,197.18,53.515,194.67,75.066,1450.3,1689.5,174.76,10.187,373.96,20.867,1226.1,13.157,33.923,120.87,4454.1,16.545,8.9463,306.62,157.95,13.055,947.73,27.065,12.958,11.697,24.137,362.11,151.79,971.25,39.397,1358.0,5.9677,100.38
2017-04-06,1026.9,16.881,969.52,435.97,1010.3,1353.1,196.96,53.515,194.67,75.021,1449.8,1696.0,174.8,10.192,372.91,20.933,1229.5,13.157,33.923,120.35,4454.1,16.545,8.9463,306.44,157.95,13.07,947.0,27.044,12.97,11.697,24.145,362.11,151.12,969.55,39.294,1358.0,5.9821,99.074
2017-04-07,1025.9,16.904,969.49,439.18,1014.1,1353.0,197.17,53.657,195.16,75.379,1447.8,1695.7,175.03,10.206,372.28,21.048,1226.3,13.175,33.981,120.24,4460.6,16.565,8.9711,306.55,158.27,13.112,948.13,27.102,12.977,11.72,24.248,362.64,151.33,969.52,39.272,1360.0,6.0042,99.307
2017-04-08,1025.9,16.904,969.49,439.18,1014.1,1353.0,197.17,53.657,195.16,75.379,1447.8,1695.7,175.03,10.206,372.28,21.048,1226.3,13.175,33.981,120.24,4460.6,16.565,8.9711,306.55,158.27,13.112,948.13,27.102,12.977,11.72,24.248,362.64,151.33,969.52,39.272,1360.0,6.0042,99.307
2017-04-09,1025.9,16.904,969.49,439.18,1014.1,1353.0,197.17,53.657,195.16,75.379,1447.8,1695.7,175.03,10.206,372.28,21.048,1226.3,13.175,33.981,120.24,4460.6,16.565,8.9711,306.55,158.27,13.112,948.13,27.102,12.977,11.72,24.248,362.64,151.33,969.52,39.272,1360.0,6.0042,99.307
2017-04-10,1020.6,16.9,966.73,432.3,1013.8,1346.3,197.09,54.189,193.7,75.56,1438.5,1683.8,175.06,10.212,372.5,21.161,1220.4,13.117,33.777,119.07,4460.6,16.559,8.9172,306.43,157.02,13.19,943.43,27.282,12.975,11.622,23.752,362.62,149.91,966.56,39.284,1360.0,5.9796,98.73
2017-04-11,1020.8,16.864,967.63,432.07,1020.9,1348.3,197.01,54.189,193.7,75.531,1440.4,1689.4,175.02,10.236,373.3,21.054,1227.8,13.158,33.931,119.06,4533.3,16.563,8.9219,306.62,157.02,13.133,946.94,27.408,12.977,11.622,23.756,362.61,149.91,967.56,39.301,1360.0,5.9962,98.73
2017-04-12,1019.2,16.887,967.4,432.29,1013.7,1346.9,196.95,54.148,193.48,75.234,1439.8,1681.6,174.93,10.198,371.66,21.145,1223.6,13.139,33.827,119.43,4453.3,16.551,8.9267,306.43,157.12,13.163,947.04,27.289,12.986,11.62,23.705,362.37,149.71,967.4,39.266,1359.0,5.9807,98.041
2017-04-13,1019.2,16.887,967.4,432.29,1013.7,1346.9,196.95,54.148,193.48,75.234,1439.8,1681.6,174.93,10.198,371.66,21.145,1223.6,13.139,33.827,119.43,4453.3,16.551,8.9267,306.43,157.12,13.163,947.04,27.289,12.986,11.62,23.705,362.37,149.71,967.4,39.266,1359.0,5.9807,98.041
2017-04-14,1019.2,16.887,967.4,432.29,1013.7,1346.9,196.95,54.148,193.48,75.234,1439.8,1681.6,174.93,10.198,371.66,21.145,1223.6,13.139,33.827,119.43,4453.3,16.551,8.9267,306.43,157.12,13.163,947.04,27.289,12.986,11.62,23.705,362.37,149.71,967.4,39.266,1359.0,5.9807,98.041
2017-04-15,1019.2,16.887,967.4,432.29,1013.7,1346.9,196.95,54.148,193.48,75.234,1439.8,1681.6,174.93,10.198,371.66,21.145,1223.6,13.139,33.827,119.43,4453.3,16.551,8.9267,306.43,157.12,13.163,947.04,27.289,12.986,11.62,23.705,362.37,149.71,967.4,39.266,1359.0,5.9807,98.041
2017-04-16,1019.2,16.887,967.4,432.29,1013.7,1346.9,196.95,54.148,193.48,75.234,1439.8,1681.6,174.93,10.198,371.66,21.145,1223.6,13.139,33.827,119.43,4453.3,16.551,8.9267,306.43,157.12,13.163,947.04,27.289,12.986,11.62,23.705,362.37,149.71,967.4,39.266,1359.0,5.9807,98.041
2017-04-17,1019.2,16.887,967.4,432.29,1013.7,1346.9,196.95,54.148,193.48,75.234,1439.8,1681.6,174.93,10.198,371.66,21.145,1223.6,13.139,33.827,119.43,4453.3,16.551,8.9267,306.43,157.12,13.163,947.04,27.289,12.986,11.62,23.705,362.37,149.71,967.4,39.266,1359.0,5.9807,98.041
2017-04-18,1029.2,16.787,972.17,434.29,1019.8,1353.4,197.46,54.021,194.25,74.935,1446.4,1707.9,174.84,10.229,371.94,21.076,1245.9,13.145,33.877,119.79,4479.8,16.557,8.9086,308.2,158.65,13.164,953.15,27.448,12.959,11.668,24.21,362.37,150.29,972.1,39.494,1359.0,5.9784,101.23
2017-04-19,1024.9,16.588,971.49,433.33,1013.6,1361.7,197.04,54.07,193.82,74.769,1455.1,1741.5,174.4,10.197,370.66,20.989,1250.7,13.116,33.802,118.66,4448.9,16.527,8.9092,307.45,158.3,13.135,954.8,27.289,12.933,11.643,24.157,361.57,150.41,971.35,39.488,1356.0,5.9644,101.39
2017-04-20,1023.4,16.564,970.05,436.63,1012.1,1359.7,196.75,54.053,194.24,74.72,1452.9,1738.9,174.15,10.182,369.58,20.958,1248.8,13.094,33.804,118.48,4442.3,16.5,8.9007,306.99,158.51,13.132,953.39,27.249,12.914,11.687,24.163,361.04,150.63,969.91,39.429,1354.0,5.968,101.6
2017-04-21,1016.4,16.33,966.68,433.65,1003.3,1353.7,196.45,53.925,195.11,74.576,1449.2,1731.1,173.88,10.148,368.47,20.922,1237.0,13.075,33.85,118.7,4437.6,16.478,8.9041,307.52,157.48,13.074,945.72,27.147,12.901,11.746,24.022,360.51,150.79,966.65,39.285,1352.0,5.9444,101.6
2017-04-22,1016.4,16.33,966.68,433.65,1003.3,1353.7,196.45,53.925,195.11,74.576,1449.2,1731.1,173.88,10.148,368.47,20.922,1237.0,13.075,33.85,118.7,4437.6,16.478,8.9041,307.52,157.48,13.074,945.72,27.147,12.901,11.746,24.022,360.51,150.79,966.65,39.285,1352.0,5.9444,101.6
2017-04-23,1016.4,16.33,966.68,433.65,1003.3,1353.7,196.45,53.925,195.11,74.576,1449.2,1731.1,173.88,10.148,368.47,20.922,1237.0,13.075,33.85,118.7,4437.6,16.478,8.9041,307.52,157.48,13.074,945.72,27.147,12.901,11.746,24.022,360.51,150.79,966.65,39.285,1352.0,5.9444,101.6
2017-04-24,1021.9,16.326,970.5,429.47,1002.5,1360.0,196.34,53.842,195.03,74.702,1467.3,1730.8,173.87,10.15,368.39,20.913,1228.8,13.126,33.752,119.58,4429.9,16.486,8.9067,307.34,155.94,13.115,951.38,27.166,12.901,11.745,23.944,360.51,150.21,970.08,39.377,1352.0,5.9651,103.03
2017-04-25,1022.2,16.302,970.08,429.4,997.27,1356.5,196.38,53.842,195.03,74.845,1468.1,1727.5,173.78,10.164,368.31,20.965,1230.3,13.126,33.752,119.08,4445.9,16.488,8.9067,307.83,155.94,13.115,948.17,27.17,12.9,11.745,23.947,360.51,150.21,970.32,39.337,1352.0,5.9651,103.03
2017-04-26,1021.8,16.198,972.65,431.52,998.6,1364.7,196.81,54.81,197.8,75.083,1481.7,1739.4,174.14,10.207,371.31,21.063,1217.8,13.118,34.08,120.21,4450.6,16.528,8.9632,310.71,158.55,13.238,941.17,27.259,12.942,11.924,24.185,361.3,153.12,972.72,39.35,1355.0,6.0057,104.31
2017-04-27,1014.4,16.124,973.34,432.71,995.75,1366.4,197.02,55.109,198.81,74.99,1481.4,1744.9,174.53,10.217,372.31,21.176,1219.7,13.15,33.82,120.19,4460.6,16.563,8.9325,311.97,158.7,13.196,937.3,27.223,12.98,11.988,24.269,362.1,153.92,973.2,39.397,1358.0,5.9777,104.07
2017-04-28,1013.7,16.502,972.5,429.58,996.19,1365.6,196.87,55.084,199.14,75.278,1476.0,1751.9,174.52,10.209,373.3,21.181,1220.6,13.151,33.806,120.22,4462.3,16.555,8.9374,311.97,158.39,13.256,934.62,27.138,12.964,12.017,24.029,362.1,154.81,972.5,39.226,1358.0,5.9838,103.11
2017-04-29,1013.7,16.502,972.5,429.58,996.19,1365.6,196.87,55.084,199.14,75.278,1476.0,1751.9,174.52,10.209,373.3,21.181,1220.6,13.151,33.806,120.22,4462.3,16.555,8.9374,311.97,158.39,13.256,934.62,27.138,12.964,12.017,24.029,362.1,154.81,972.5,39.226,1358.0,5.9838,103.11
2017-04-30,1013.7,16.502,972.5,429.58,996.19,1365.6,196.87,55.084,199.14,75.278,1476.0,1751.9,174.52,10.209,373.3,21.181,1220.6,13.151,33.806,120.22,4462.3,16.555,8.9374,311.97,158.39,13.256,934.62,27.138,12.964,12.017,24.029,362.1,154.81,972.5,39.226,1358.0,5.9838,103.11
2017-05-01,1013.7,16.502,972.5,429.58,996.19,1365.6,196.87,55.084,199.14,75.278,1476.0,1751.9,174.52,10.209,373.3,21.181,1220.6,13.151,33.806,120.22,4462.3,16.555,8.9374,311.97,158.39,13.256,934.62,27.138,12.964,12.017,24.029,362.1,154.81,972.5,39.226,1358.0,5.9838,103.11
2017-05-02,1024.6,16.512,973.55,427.75,993.93,1363.8,197.0,55.14,199.04,74.981,1481.3,1752.1,174.58,10.191,375.33,21.135,1213.2,13.155,33.725,119.93,4459.4,16.561,8.8851,313.52,158.2,13.145,940.18,27.113,12.97,12.031,23.857,362.09,153.38,973.55,39.288,1358.0,5.9478,101.65
2017-05-03,1021.9,16.447,973.3,427.12,988.45,1368.2,196.64,55.059,198.75,74.871,1482.9,1755.6,174.28,10.201,375.49,21.133,1210.1,13.148,33.585,120.13,4455.5,16.541,8.8802,314.25,157.79,13.164,943.37,27.13,12.945,12.02,23.822,361.57,153.48,973.26,39.35,1356.0,5.9517,101.6
2017-05-04,1005.0,16.38,969.24,427.25,987.39,1362.2,196.41,55.0,198.82,74.813,1475.3,1744.2,174.14,10.165,375.22,21.117,1200.5,13.139,33.56,119.59,4452.2,16.524,8.892,312.97,157.68,13.155,932.52,27.103,12.948,12.011,23.766,361.31,153.37,969.45,39.151,1355.0,5.9473,101.53
2017-05-05,1004.3,16.63,968.87,430.53,986.19,1375.5,196.78,55.167,199.22,74.912,1489.4,1753.7,174.36,10.174,375.82,21.132,1204.7,13.162,33.653,119.44,4459.1,16.553,8.9133,312.85,157.66,13.226,931.85,27.323,12.949,12.03,23.74,361.84,153.93,968.87,39.197,1357.0,5.971,101.57
2017-05-06,1004.3,16.63,968.87,430.53,986.19,1375.5,196.78,55.167,199.22,74.912,1489.4,1753.7,174.36,10.174,375.82,21.132,1204.7,13.162,33.653,119.44,4459.1,16.553,8.9133,312.85,157.66,13.226,931.85,27.323,12.949,12.03,23.74,361.84,153.93,968.87,39.197,1357.0,5.971,101.57
2017-05-07,1004.3,16.63,968.87,430.53,986.19,1375.5,196.78,55.167,199.22,74.912,1489.4,1753.7,174.36,10.174,375.82,21.132,1204.7,13.162,33.653,119.44,4459.1,16.553,8.9133,312.85,157.66,13.226,931.85,27.323,12.949,12.03,23.74,361.84,153.93,968.87,39.197,1357.0,5.971,101.57
2017-05-08,1005.8,16.662,966.16,427.54,994.51,1372.6,196.87,55.883,200.98,75.303,1490.5,1761.5,174.6,10.195,378.32,21.129,1205.4,13.188,33.741,119.71,4464.9,16.573,8.9098,313.31,158.18,13.242,937.86,27.207,12.974,12.149,23.407,362.33,154.58,966.16,39.153,1359.0,6.0001,101.29
2017-05-09,1006.7,16.701,968.43,428.2,994.52,1364.1,197.26,56.006,201.42,75.469,1487.9,1763.3,174.96,10.233,379.15,21.162,1201.6,13.217,33.816,119.98,4474.7,16.606,8.9295,313.97,158.53,13.271,942.69,27.322,12.994,12.175,23.457,363.13,154.92,968.33,39.279,1362.0,5.9906,101.51
2017-05-10,1006.7,16.701,968.43,428.2,994.52,1364.1,197.26,56.006,201.42,75.469,1487.9,1763.3,174.96,10.233,379.15,21.162,1201.6,13.217,33.816,119.98,4474.7,16.606,8.9295,313.97,158.53,13.271,942.69,27.322,12.994,12.175,23.457,363.13,154.92,968.33,39.279,1362.0,5.9906,101.51
2017-05-11,1002.1,16.691,964.25,426.46,993.0,1350.0,197.3,55.704,199.6,75.213,1480.1,1761.4,174.91,10.197,378.03,21.104,1191.7,13.2,33.643,120.2,4474.0,16.598,8.9227,313.0,157.3,13.195,929.98,27.259,12.993,12.065,23.341,363.16,153.67,964.21,39.138,1362.0,5.9842,99.875
2017-05-12,1004.6,16.727,967.12,428.32,993.65,1351.2,197.29,55.66,199.14,75.236,1479.8,1754.5,174.84,10.197,377.64,21.147,1195.9,13.187,33.651,120.97,4472.0,16.598,8.9173,313.57,157.17,13.165,932.37,27.265,13.009,12.032,23.473,363.16,153.04,966.95,39.239,1362.0,5.9869,100.57
2017-05-13,1004.6,16.727,967.12,428.32,993.65,1351.2,197.29,55.66,199.14,75.236,1479.8,1754.5,174.84,10.197,377.64,21.147,1195.9,13.187,33.651,120.97,4472.0,16.598,8.9173,313.57,157.17,13.165,932.37,27.265,13.009,12.032,23.473,363.16,153.04,966.95,39.239,1362.0,5.9869,100.57
2017-05-14,1004.6,16.727,967.12,428.32,993.65,1351.2,197.29,55.66,199.14,75.236,1479.8,1754.5,174.84,10.197,377.64,21.147,1195.9,13.187,33.651,120.97,4472.0,16.598,8.9173,313.57,157.17,13.165,932.37,27.265,13.009,12.032,23.473,363.16,153.04,966.95,39.239,1362.0,5.9869,100.57
2017-05-15,1007.5,16.92,970.09,436.25,993.15,1360.0,197.41,56.058,200.09,75.466,1488.0,1752.9,174.74,10.218,378.32,21.201,1201.0,13.211,33.671,120.87,4461.2,16.602,8.9679,314.22,159.13,13.299,934.96,27.366,12.999,12.086,23.851,363.18,154.29,969.88,39.319,1362.0,6.033,101.91
2017-05-16,1012.0,16.731,974.53,435.3,999.63,1368.0,197.59,56.058,200.09,75.466,1496.0,1759.1,174.92,10.245,378.32,21.26,1198.4,13.197,33.671,121.84,4470.0,16.606,8.9679,315.2,159.13,13.299,939.44,27.454,12.996,12.086,23.851,363.18,154.29,974.42,39.501,1362.0,6.033,101.91
